42y2i_kIQK4_30.wav,8.283,10.0,"Male speech, man speaking"
42y2i_kIQK4_30.wav,9.85,10.0,Shout
AZWO9Wlf32Y_30.wav,0.0,1.8630000000000002,"Male speech, man speaking"
AZWO9Wlf32Y_30.wav,1.548,8.58,Cheering
AZWO9Wlf32Y_30.wav,8.51,10.0,"Male speech, man speaking"
CjuS8Hj9FPA_0.wav,0.052000000000000005,10.0,Crowd
CjuS8Hj9FPA_0.wav,0.877,3.8289999999999997,Screaming
NtU6azFxcdE_130.wav,0.006999999999999999,1.655,"Female speech, woman speaking"
NtU6azFxcdE_130.wav,1.993,3.2880000000000003,"Female speech, woman speaking"
NtU6azFxcdE_130.wav,3.6180000000000003,4.622,"Female speech, woman speaking"
NtU6azFxcdE_130.wav,4.734,5.064,"Female speech, woman speaking"
NtU6azFxcdE_130.wav,5.3629999999999995,5.813,"Female speech, woman speaking"
NtU6azFxcdE_130.wav,7.895,9.527999999999999,"Female speech, woman speaking"
8uBHEGhU5nU_10.wav,0.0,10.0,Emergency vehicle
2vopZUnsHR8_30.wav,0.0,1.798,Laughter
2vopZUnsHR8_30.wav,0.0,10.0,Crowd
2vopZUnsHR8_30.wav,9.113,10.0,"Male speech, man speaking"
2vopZUnsHR8_30.wav,3.193,7.254,Shout
2vopZUnsHR8_30.wav,4.067,10.0,Clapping
-V3NPftE7T0_30.wav,0.0,1.078,"Male speech, man speaking"
-V3NPftE7T0_30.wav,1.33,3.612,"Male speech, man speaking"
-V3NPftE7T0_30.wav,3.897,6.756,"Male speech, man speaking"
-V3NPftE7T0_30.wav,7.3,8.023,"Male speech, man speaking"
-V3NPftE7T0_30.wav,8.47,9.185,"Male speech, man speaking"
-V3NPftE7T0_30.wav,9.517999999999999,10.0,"Male speech, man speaking"
3i0DMLppaH0_10.wav,0.0,10.0,Music
3i0DMLppaH0_10.wav,0.557,1.42,"Gunshot, gunfire"
3i0DMLppaH0_10.wav,2.303,4.227,"Male speech, man speaking"
3i0DMLppaH0_10.wav,5.047,5.92,"Male speech, man speaking"
3i0DMLppaH0_10.wav,5.803999999999999,7.412999999999999,"Gunshot, gunfire"
3i0DMLppaH0_10.wav,7.6129999999999995,8.644,"Gunshot, gunfire"
3i0DMLppaH0_10.wav,8.906,10.0,"Gunshot, gunfire"
M8ZZuetmlgY_130.wav,5.196000000000001,6.455,Shout
1cRbx7fLFQU_30.wav,0.0,0.35600000000000004,"Male speech, man speaking"
1cRbx7fLFQU_30.wav,0.757,1.774,"Male speech, man speaking"
1cRbx7fLFQU_30.wav,2.2230000000000003,2.887,"Male speech, man speaking"
1cRbx7fLFQU_30.wav,3.4539999999999997,4.45,"Male speech, man speaking"
1cRbx7fLFQU_30.wav,4.72,6.228,"Male speech, man speaking"
1cRbx7fLFQU_30.wav,7.12,10.0,"Male speech, man speaking"
72fUt6hvcs0_0.wav,0.387,1.273,"Female speech, woman speaking"
72fUt6hvcs0_0.wav,1.46,3.076,"Female speech, woman speaking"
72fUt6hvcs0_0.wav,1.516,1.7519999999999998,Laughter
72fUt6hvcs0_0.wav,1.9709999999999999,2.369,"Crying, sobbing"
72fUt6hvcs0_0.wav,2.5069999999999997,4.181,"Crying, sobbing"
72fUt6hvcs0_0.wav,3.287,3.9939999999999998,"Female speech, woman speaking"
72fUt6hvcs0_0.wav,4.213,4.968999999999999,"Female speech, woman speaking"
72fUt6hvcs0_0.wav,4.513999999999999,5.773,"Crying, sobbing"
72fUt6hvcs0_0.wav,5.936,6.747999999999999,"Crying, sobbing"
72fUt6hvcs0_0.wav,6.236000000000001,7.04,"Female speech, woman speaking"
72fUt6hvcs0_0.wav,6.943,8.811,"Crying, sobbing"
72fUt6hvcs0_0.wav,7.081,8.771,Shout
72fUt6hvcs0_0.wav,9.128,10.0,"Crying, sobbing"
-T9uE_LAW2Q_30.wav,0.0,10.0,Music
8wfpfLkEy-Y_30.wav,7.85,8.984,"Female speech, woman speaking"
8wfpfLkEy-Y_30.wav,9.024,10.0,"Child speech, kid speaking"
6i9KnCa8JoM_140.wav,1.76,2.662,Clapping
6i9KnCa8JoM_140.wav,3.832,4.441,Clapping
6i9KnCa8JoM_140.wav,7.771,8.226,Clapping
6i9KnCa8JoM_140.wav,9.713,10.0,Clapping
KcTpuLlCpuA_90.wav,0.0,10.0,Cheering
3uVdX0Yg2Mg_50.wav,4.375,5.144,"Male speech, man speaking"
3uVdX0Yg2Mg_50.wav,5.571000000000001,6.808,"Male speech, man speaking"
3uVdX0Yg2Mg_50.wav,8.015,10.0,"Male speech, man speaking"
LIiUqO1VX5o_50.wav,0.0,0.37799999999999995,"Male speech, man speaking"
LIiUqO1VX5o_50.wav,0.0,3.409,"Female speech, woman speaking"
LIiUqO1VX5o_50.wav,0.0,7.819,Crowd
LIiUqO1VX5o_50.wav,3.5039999999999996,5.5120000000000005,Shout
LIiUqO1VX5o_50.wav,4.394,4.551,Clapping
LIiUqO1VX5o_50.wav,4.772,5.457000000000001,Clapping
LIiUqO1VX5o_50.wav,4.85,10.0,"Male speech, man speaking"
BruQvLske1k_100.wav,0.0,1.6,"Female speech, woman speaking"
BruQvLske1k_100.wav,0.0,10.0,Conversation
BruQvLske1k_100.wav,1.844,8.61,"Female speech, woman speaking"
BruQvLske1k_100.wav,1.984,3.103,"Male speech, man speaking"
BruQvLske1k_100.wav,5.551,5.97,"Male speech, man speaking"
BruQvLske1k_100.wav,8.732999999999999,9.309,"Male speech, man speaking"
BruQvLske1k_100.wav,9.336,10.0,"Female speech, woman speaking"
OETTfd73SYE_24.wav,0.0,7.268,Siren
2cdBHXWbDhA_30.wav,0.0,10.0,Cheering
2cdBHXWbDhA_30.wav,0.315,0.439,Clapping
2cdBHXWbDhA_30.wav,0.626,0.7090000000000001,Clapping
2cdBHXWbDhA_30.wav,0.903,0.9990000000000001,Clapping
2cdBHXWbDhA_30.wav,1.214,1.29,Clapping
2cdBHXWbDhA_30.wav,1.608,1.726,Clapping
2cdBHXWbDhA_30.wav,1.933,2.064,Clapping
2cdBHXWbDhA_30.wav,2.272,2.459,Clapping
2cdBHXWbDhA_30.wav,2.6180000000000003,2.77,Clapping
2cdBHXWbDhA_30.wav,2.95,3.178,Clapping
2cdBHXWbDhA_30.wav,3.2880000000000003,3.634,Clapping
2cdBHXWbDhA_30.wav,3.7239999999999998,4.015,Clapping
2cdBHXWbDhA_30.wav,4.2219999999999995,4.298,Clapping
2cdBHXWbDhA_30.wav,4.492,6.0889999999999995,"Female speech, woman speaking"
2cdBHXWbDhA_30.wav,4.533,4.637,Clapping
2cdBHXWbDhA_30.wav,4.8580000000000005,5.066,Clapping
2cdBHXWbDhA_30.wav,5.211,5.3420000000000005,Clapping
2cdBHXWbDhA_30.wav,5.882000000000001,5.937,Clapping
2cdBHXWbDhA_30.wav,6.331,8.883,Shout
2cdBHXWbDhA_30.wav,8.33,9.402000000000001,"Female speech, woman speaking"
2cdBHXWbDhA_30.wav,9.547,9.857999999999999,Shout
2cdBHXWbDhA_30.wav,9.762,9.857999999999999,Clapping
NvrHo7-Vaow_300.wav,0.0,10.0,Music
NvrHo7-Vaow_300.wav,1.581,2.5069999999999997,"Male speech, man speaking"
NvrHo7-Vaow_300.wav,1.9280000000000002,2.56,"Gunshot, gunfire"
NvrHo7-Vaow_300.wav,4.086,4.622,"Gunshot, gunfire"
NvrHo7-Vaow_300.wav,5.165,5.653,"Gunshot, gunfire"
NvrHo7-Vaow_300.wav,7.22,7.777,"Gunshot, gunfire"
NvrHo7-Vaow_300.wav,7.983,9.199,"Male speech, man speaking"
NvrHo7-Vaow_300.wav,9.199,9.454,"Gunshot, gunfire"
NvrHo7-Vaow_300.wav,9.639,10.0,"Gunshot, gunfire"
EUqzwQrx9jg_220.wav,0.0,10.0,Crowd
EUqzwQrx9jg_220.wav,9.662,9.878,Clapping
7bCuAKzxZNo_60.wav,2.958,4.555,"Female speech, woman speaking"
7bCuAKzxZNo_60.wav,4.882,5.785,"Female speech, woman speaking"
7bCuAKzxZNo_60.wav,9.529,10.0,"Female speech, woman speaking"
Dn0odC1_wLI_30.wav,0.0,1.528,Cheering
Dn0odC1_wLI_30.wav,0.0,10.0,Crowd
Dn0odC1_wLI_30.wav,0.843,2.378,"Air horn, truck horn"
Dn0odC1_wLI_30.wav,2.969,10.0,Cheering
Dn0odC1_wLI_30.wav,9.276,10.0,Music
9u8dfcHfX9g_30.wav,0.0,10.0,Music
4gqkPW31DgE_250.wav,0.0,10.0,Crowd
4gqkPW31DgE_250.wav,0.608,1.743,"Male speech, man speaking"
4gqkPW31DgE_250.wav,3.589,4.266,"Male speech, man speaking"
4gqkPW31DgE_250.wav,3.807,9.323,Applause
4gqkPW31DgE_250.wav,4.3580000000000005,4.622,"Male speech, man speaking"
4gqkPW31DgE_250.wav,4.782,5.906000000000001,"Male speech, man speaking"
4gqkPW31DgE_250.wav,6.904,9.427,"Male speech, man speaking"
4gqkPW31DgE_250.wav,9.587,10.0,"Male speech, man speaking"
7ee54nr6jG8_30.wav,7.835,8.126,Car alarm
7ee54nr6jG8_30.wav,0.606,10.0,Music
7ee54nr6jG8_30.wav,9.685,10.0,"Male speech, man speaking"
FBrWOjBreTI_0.wav,4.0280000000000005,4.637,Screaming
FBrWOjBreTI_0.wav,9.257,10.0,Screaming
91WlRTPwZ-U_30.wav,0.0,0.5820000000000001,"Female speech, woman speaking"
91WlRTPwZ-U_30.wav,1.061,2.491,"Female speech, woman speaking"
91WlRTPwZ-U_30.wav,2.832,5.562,"Female speech, woman speaking"
91WlRTPwZ-U_30.wav,5.936,7.154,"Female speech, woman speaking"
91WlRTPwZ-U_30.wav,8.186,9.421,"Female speech, woman speaking"
91WlRTPwZ-U_30.wav,9.68,10.0,"Female speech, woman speaking"
2S5icHDJ-0c_30.wav,0.8690000000000001,2.533,"Male speech, man speaking"
2S5icHDJ-0c_30.wav,3.174,5.376,"Male speech, man speaking"
2S5icHDJ-0c_30.wav,6.8629999999999995,8.248,"Male speech, man speaking"
2S5icHDJ-0c_30.wav,8.807,10.0,"Male speech, man speaking"
7cr2A3VmZwA_30.wav,0.5820000000000001,1.77,"Male speech, man speaking"
7cr2A3VmZwA_30.wav,2.6430000000000002,4.913,"Male speech, man speaking"
7cr2A3VmZwA_30.wav,5.1339999999999995,6.694,Laughter
7cr2A3VmZwA_30.wav,5.25,5.949,Cheering
7cr2A3VmZwA_30.wav,6.1,10.0,Applause
7cr2A3VmZwA_30.wav,7.416,10.0,Cheering
7cr2A3VmZwA_30.wav,8.266,8.638,"Male speech, man speaking"
Gv8VlLR6_90_30.wav,3.128,10.0,Conversation
Gv8VlLR6_90_30.wav,3.142,4.274,"Male speech, man speaking"
Gv8VlLR6_90_30.wav,4.874,5.852,"Male speech, man speaking"
Gv8VlLR6_90_30.wav,5.978,6.872000000000001,"Female speech, woman speaking"
Gv8VlLR6_90_30.wav,7.149,7.807,"Male speech, man speaking"
Gv8VlLR6_90_30.wav,7.667999999999999,9.326,"Female speech, woman speaking"
Gv8VlLR6_90_30.wav,9.804,10.0,"Female speech, woman speaking"
8yQhjStftPc_30.wav,0.0,10.0,Music
8yQhjStftPc_30.wav,2.454,3.9130000000000003,"Female speech, woman speaking"
4VJRyGdM3yI_30.wav,6.797000000000001,8.519,"Male speech, man speaking"
OBZG33d0rAw_90.wav,0.0,10.0,Music
CfuG-JzcaSc_30.wav,0.0,10.0,Crowd
CfuG-JzcaSc_30.wav,0.094,0.165,Clapping
CfuG-JzcaSc_30.wav,0.496,0.591,Clapping
CfuG-JzcaSc_30.wav,0.898,0.976,Clapping
CfuG-JzcaSc_30.wav,1.354,1.4409999999999998,Clapping
CfuG-JzcaSc_30.wav,2.016,3.15,"Male speech, man speaking"
CfuG-JzcaSc_30.wav,3.299,3.9760000000000004,"Male speech, man speaking"
CfuG-JzcaSc_30.wav,4.7010000000000005,5.528,Laughter
CfuG-JzcaSc_30.wav,5.3229999999999995,5.747999999999999,"Male speech, man speaking"
CfuG-JzcaSc_30.wav,5.747999999999999,6.181,Laughter
CfuG-JzcaSc_30.wav,7.386,7.724,Laughter
CfuG-JzcaSc_30.wav,7.709,8.094,"Male speech, man speaking"
CfuG-JzcaSc_30.wav,8.402000000000001,8.969,Laughter
CfuG-JzcaSc_30.wav,9.126,10.0,Laughter
DOG5Khodd0k_30.wav,0.054000000000000006,0.655,"Female speech, woman speaking"
DOG5Khodd0k_30.wav,1.63,2.272,"Male speech, man speaking"
DOG5Khodd0k_30.wav,2.995,3.19,"Male speech, man speaking"
DOG5Khodd0k_30.wav,3.7910000000000004,4.083,"Male speech, man speaking"
DOG5Khodd0k_30.wav,4.668,4.904,"Male speech, man speaking"
DOG5Khodd0k_30.wav,5.237,5.513,"Male speech, man speaking"
DOG5Khodd0k_30.wav,6.244,6.732,"Male speech, man speaking"
DOG5Khodd0k_30.wav,6.959,7.447,"Male speech, man speaking"
DOG5Khodd0k_30.wav,8.966000000000001,10.0,Crowd
DOG5Khodd0k_30.wav,9.412,10.0,"Female speech, woman speaking"
-gy6hYt6ZUI_30.wav,0.0,10.0,Music
OMFDLnBcM4c_210.wav,0.0,0.512,"Female speech, woman speaking"
OMFDLnBcM4c_210.wav,0.0,10.0,Conversation
OMFDLnBcM4c_210.wav,0.7240000000000001,1.449,"Female speech, woman speaking"
OMFDLnBcM4c_210.wav,1.598,2.591,"Female speech, woman speaking"
OMFDLnBcM4c_210.wav,3.11,4.173,"Female speech, woman speaking"
OMFDLnBcM4c_210.wav,4.402,4.8580000000000005,"Female speech, woman speaking"
OMFDLnBcM4c_210.wav,5.0,7.386,"Female speech, woman speaking"
OMFDLnBcM4c_210.wav,8.126,9.433,"Female speech, woman speaking"
OMFDLnBcM4c_210.wav,9.551,10.0,"Female speech, woman speaking"
S-Gj7VlrDuM_30.wav,0.0,10.0,Music
XNrraAcMx_I_0.wav,0.004,10.0,Music
GEOvdsvnnIM_0.wav,1.347,1.956,"Male speech, man speaking"
GEOvdsvnnIM_0.wav,2.34,3.792,"Female speech, woman speaking"
GEOvdsvnnIM_0.wav,5.245,6.93,Laughter
GEOvdsvnnIM_0.wav,7.103,8.292,"Female speech, woman speaking"
7lGQuGIqRZc_130.wav,0.0,8.408999999999999,Conversation
7lGQuGIqRZc_130.wav,8.906,10.0,Laughter
7lGQuGIqRZc_130.wav,6.197,6.961,"Female speech, woman speaking"
7lGQuGIqRZc_130.wav,8.685,10.0,Screaming
7lGQuGIqRZc_130.wav,0.0,10.0,Music
7lGQuGIqRZc_130.wav,7.354,8.346,"Male speech, man speaking"
9sFcLY1AU64_120.wav,6.772,7.591,Laughter
9sFcLY1AU64_120.wav,0.0,10.0,Crowd
9sFcLY1AU64_120.wav,5.606,5.937,"Male speech, man speaking"
9sFcLY1AU64_120.wav,5.858,6.827000000000001,Shout
9sFcLY1AU64_120.wav,8.543,9.89,Clapping
BWcxl9M0hIM_50.wav,0.0,10.0,Crowd
BWcxl9M0hIM_50.wav,0.0,10.0,Shout
AXAL3ZVsBEk_24.wav,1.139,1.5530000000000002,"Female speech, woman speaking"
AXAL3ZVsBEk_24.wav,1.148,2.625,Laughter
AXAL3ZVsBEk_24.wav,1.148,8.092,Conversation
AXAL3ZVsBEk_24.wav,1.5619999999999998,2.23,"Male speech, man speaking"
AXAL3ZVsBEk_24.wav,2.7289999999999996,4.846,"Female speech, woman speaking"
AXAL3ZVsBEk_24.wav,4.865,5.5520000000000005,Shout
AXAL3ZVsBEk_24.wav,5.994,8.092,"Female speech, woman speaking"
AXAL3ZVsBEk_24.wav,6.925,7.377000000000001,"Male speech, man speaking"
AXAL3ZVsBEk_24.wav,7.255,9.654,Laughter
OecJVl8rGBM_50.wav,0.0,3.2769999999999997,"Male speech, man speaking"
OecJVl8rGBM_50.wav,3.785,8.663,"Male speech, man speaking"
OecJVl8rGBM_50.wav,7.71,9.095,Car alarm
DWAb_kAkK2o_0.wav,9.557,10.0,"Male speech, man speaking"
qmjK_Wi0IK8_80.wav,0.0,10.0,Crowd
qmjK_Wi0IK8_80.wav,0.34700000000000003,0.7120000000000001,Clapping
qmjK_Wi0IK8_80.wav,1.045,1.4680000000000002,Clapping
qmjK_Wi0IK8_80.wav,1.8090000000000002,2.2640000000000002,Clapping
qmjK_Wi0IK8_80.wav,2.491,2.9619999999999997,Clapping
qmjK_Wi0IK8_80.wav,3.2060000000000004,3.775,Clapping
qmjK_Wi0IK8_80.wav,3.9939999999999998,4.441,Clapping
qmjK_Wi0IK8_80.wav,4.571000000000001,5.107,Clapping
qmjK_Wi0IK8_80.wav,5.4479999999999995,5.846,Clapping
qmjK_Wi0IK8_80.wav,6.074,6.553,Clapping
qmjK_Wi0IK8_80.wav,6.983,7.398,Clapping
qmjK_Wi0IK8_80.wav,7.706,8.096,Clapping
qmjK_Wi0IK8_80.wav,8.413,8.828,Clapping
qmjK_Wi0IK8_80.wav,9.169,9.542,Clapping
qmjK_Wi0IK8_80.wav,9.745,10.0,Clapping
DZ738XJ-f6o_10.wav,0.322,2.105,"Male speech, man speaking"
DZ738XJ-f6o_10.wav,3.423,4.09,"Male speech, man speaking"
DZ738XJ-f6o_10.wav,4.232,5.3629999999999995,"Male speech, man speaking"
DZ738XJ-f6o_10.wav,7.685,10.0,Cheering
DZ738XJ-f6o_10.wav,8.33,8.442,Clapping
DZ738XJ-f6o_10.wav,8.629,8.719,Clapping
DZ738XJ-f6o_10.wav,8.876,8.981,Clapping
DZ738XJ-f6o_10.wav,9.347999999999999,10.0,"Male speech, man speaking"
-Lj7Se2CNkU_30.wav,0.0,0.67,"Male speech, man speaking"
-Lj7Se2CNkU_30.wav,0.361,1.0959999999999999,Laughter
-Lj7Se2CNkU_30.wav,0.835,4.4639999999999995,"Male speech, man speaking"
-Lj7Se2CNkU_30.wav,4.828,6.629,"Male speech, man speaking"
-Lj7Se2CNkU_30.wav,6.808,10.0,"Male speech, man speaking"
Ms24Yu3FxSU_130.wav,0.0,10.0,Crowd
Ms24Yu3FxSU_130.wav,0.0,10.0,Music
IuTkB4vXwuo_30.wav,0.0,10.0,Music
2b0sK547IWM_30.wav,0.0,1.795,"Child speech, kid speaking"
2b0sK547IWM_30.wav,0.0,9.575,Conversation
2b0sK547IWM_30.wav,1.975,4.388,"Child speech, kid speaking"
2b0sK547IWM_30.wav,5.093,5.605,"Male speech, man speaking"
2b0sK547IWM_30.wav,5.82,8.033,"Child speech, kid speaking"
2b0sK547IWM_30.wav,8.033,8.392000000000001,"Male speech, man speaking"
2b0sK547IWM_30.wav,8.613999999999999,9.547,"Male speech, man speaking"
1Ts2sTxitaA_520.wav,0.0,0.922,"Male speech, man speaking"
1Ts2sTxitaA_520.wav,0.0,10.0,Conversation
1Ts2sTxitaA_520.wav,1.02,1.774,Laughter
1Ts2sTxitaA_520.wav,1.662,8.603,"Male speech, man speaking"
1Ts2sTxitaA_520.wav,4.343,5.034,Whispering
1Ts2sTxitaA_520.wav,7.905,10.0,Laughter
1Ts2sTxitaA_520.wav,8.561,8.757,Clapping
1Ts2sTxitaA_520.wav,9.315,9.591000000000001,"Male speech, man speaking"
eabTH9F2RVM_30.wav,0.0,10.0,Music
GwCo3-WX3sw_30.wav,0.0,10.0,Emergency vehicle
K0b0zCPDf3U_80.wav,0.0,0.672,"Male speech, man speaking"
K0b0zCPDf3U_80.wav,0.996,1.321,"Male speech, man speaking"
K0b0zCPDf3U_80.wav,1.4509999999999998,2.499,"Male speech, man speaking"
K0b0zCPDf3U_80.wav,2.524,3.052,Whispering
K0b0zCPDf3U_80.wav,3.2060000000000004,3.9210000000000003,Whispering
K0b0zCPDf3U_80.wav,4.685,5.529,"Male speech, man speaking"
K0b0zCPDf3U_80.wav,5.879,7.349,"Male speech, man speaking"
K0b0zCPDf3U_80.wav,7.632999999999999,10.0,"Male speech, man speaking"
1Qik4gI3Xlw_520.wav,0.0,0.28600000000000003,Whispering
1Qik4gI3Xlw_520.wav,0.40299999999999997,0.823,Whispering
1Qik4gI3Xlw_520.wav,0.9390000000000001,1.454,Whispering
1Qik4gI3Xlw_520.wav,4.119,7.487,Whispering
1Qik4gI3Xlw_520.wav,7.737,9.886000000000001,Whispering
9_4Gm8RlCa4_30.wav,0.0,2.048,"Female speech, woman speaking"
9_4Gm8RlCa4_30.wav,2.319,4.541,"Female speech, woman speaking"
9_4Gm8RlCa4_30.wav,4.937,5.768,"Female speech, woman speaking"
9_4Gm8RlCa4_30.wav,6.029,6.976,"Female speech, woman speaking"
9_4Gm8RlCa4_30.wav,7.14,9.187999999999999,"Female speech, woman speaking"
9_4Gm8RlCa4_30.wav,9.179,10.0,Applause
AMEqb9PcW_c_20.wav,1.589,2.186,"Male speech, man speaking"
AMEqb9PcW_c_20.wav,2.403,3.49,"Female speech, woman speaking"
AMEqb9PcW_c_20.wav,3.673,4.223,"Female speech, woman speaking"
AMEqb9PcW_c_20.wav,4.359,5.3020000000000005,"Female speech, woman speaking"
AMEqb9PcW_c_20.wav,6.402,10.0,Explosion
AMEqb9PcW_c_20.wav,7.461,7.909,"Male speech, man speaking"
AMEqb9PcW_c_20.wav,9.097000000000001,9.321,"Male speech, man speaking"
-zh1KG0sDnQ_30.wav,0.259,1.3940000000000001,"Male speech, man speaking"
-zh1KG0sDnQ_30.wav,2.23,5.564,"Male speech, man speaking"
-zh1KG0sDnQ_30.wav,5.882000000000001,6.746,"Male speech, man speaking"
-zh1KG0sDnQ_30.wav,9.035,10.0,"Male speech, man speaking"
A-FNAtdK5Rw_160.wav,0.0,1.719,"Female speech, woman speaking"
A-FNAtdK5Rw_160.wav,0.0,10.0,Conversation
A-FNAtdK5Rw_160.wav,1.9140000000000001,2.4419999999999997,"Female speech, woman speaking"
A-FNAtdK5Rw_160.wav,3.775,5.399,"Female speech, woman speaking"
A-FNAtdK5Rw_160.wav,5.643,6.147,"Female speech, woman speaking"
A-FNAtdK5Rw_160.wav,6.3420000000000005,7.1129999999999995,"Male speech, man speaking"
A-FNAtdK5Rw_160.wav,7.211,8.316,"Female speech, woman speaking"
A-FNAtdK5Rw_160.wav,8.706,9.421,"Female speech, woman speaking"
A-FNAtdK5Rw_160.wav,9.64,10.0,"Female speech, woman speaking"
6oZHf4Z74cU_30.wav,0.361,1.619,Laughter
6oZHf4Z74cU_30.wav,0.519,1.014,"Child speech, kid speaking"
6oZHf4Z74cU_30.wav,1.797,3.701,Laughter
6oZHf4Z74cU_30.wav,2.134,3.303,Crowd
